"age","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","ageCond","sexCond"
5,74.5,4,61.4,4,48.8,4,36.4,4,0,0,0,0,14,5,14,0,14.2,27.3,39.9,25,22.4,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,1,"머리","오호대장군","OHO DAEJANGGUN","0035031",80,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",8,"강성호","Kang Sung Ho","065002",3.2,"R1~65","국3등급",53,20191027,"일요일",1400,"일반",4,88.7,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (4%)","맑음",52,"478(+2)",17.8,"연령오픈",
3,75.5,10,62.4,8,49.7,8,37.4,8,0,0,0,0,14.2,8,14.2,0,13.6,26.7,39.4,25,23.2,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,9,2,"프라이데이","FRIDAY","0038691",80,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",9,"고정수","Ko Jung Soo","065077",7.4,"R1~65","국3등급",51,20191027,"일요일",1400,"일반",4,89.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (4%)","맑음",52,"528(-2)",45,"연령오픈",
6,75.5,8,62.5,9,50,9,37.9,9,0,0,0,0,14.6,9,14.6,0,13.7,26.7,39.2,24.6,23.3,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,6,1,"배다리고수","BAEDARI GOSU","0033384",80,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",10,"송한우","Song Han Woo",110050,7.8,"R1~65","국3등급",57,20191027,"일요일",1400,"일반",4,89.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","건조 (4%)","맑음",52,"481(+1)",71.1,"연령오픈",
2,59.8,1,47.7,1,35.7,3,23.9,3,0,0,0,0,13.1,3,13.1,0,12.9,25,37,23.8,23.9,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,11,"-","세이브더월드","SAVE THE WORLD","0041628",80,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",1,"신우철","Shin Woo Cheol",110056,1.2,"R0~140","국OPEN",50,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,72.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김보경","KIM BO KYUNG","070195","건조 (4%)","맑음",55,"524(+3)",1.4,"2세","암,수"
2,60.2,2,48,5,36,5,24.3,5,0,0,0,0,13.4,5,13.4,0,13.6,25.8,37.8,23.7,24.3,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,6,6,"닥터카슨","DOCTOR CARSON","0040591",80,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",2,"권혁희","Kwon Hyeok Hui",117002,1.6,"R0~140","국OPEN",44,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,73.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (4%)","맑음",55,"497(-2)",7.1,"2세","암,수"
2,60.6,3,48.1,6,36.1,7,24.4,6,0,0,0,0,13.5,9,13.5,0,13.7,26.2,38.2,23.7,24.4,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,7,3,"맨오브더필드","MAN OF THE FIELD","0040251",80,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",3,"신윤경","Shin Yoon Gyeong",112292,3.9,"R0~140","국OPEN",33,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,74.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (4%)","맑음",55,"471(-9)",38.4,"2세","암,수"
2,61.3,7,49,8,37,10,24.7,10,0,0,0,0,13.5,10,13.5,0,13,25.3,37.3,24.3,24.7,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,10,"목","라온여걸","RAON YEOGEOL","0040285",80,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","한국",4,"손천수","Son Chun Soo",106025,5.9,"R0~140","국OPEN",41,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,74.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","건조 (4%)","맑음",53,"472(+1)",46.7,"2세","암,수"
2,60.8,6,48.1,7,36,6,24.5,8,0,0,0,0,13.4,6,13.4,0,13.9,26.6,38.7,23.6,24.5,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,8,2,"해피피버","HAPPY FEVER","0040653",80,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",5,"이본희","Lee Bon Hee",106047,5.9,"R0~140","국OPEN",32,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,74.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","건조 (4%)","맑음",55,"485(+1)",69.5,"2세","암,수"
2,60.7,4,48,4,35.8,4,24,4,0,0,0,0,13.4,4,13.4,0,14.1,26.8,39,24,24,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,5,"목","스타오름","STAR OREUM","0040601",80,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","한국",6,"권주순","Kwon Joo Soon","065121",6.1,"R0~140","국OPEN",38,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,74.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","건조 (4%)","맑음",55,"537(+8)",44.3,"2세","암,수"
2,61.4,8,49.1,10,36.9,9,24.7,9,0,0,0,0,13.6,11,13.6,0,13.4,25.7,37.9,24.4,24.7,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,2,"목","톱데이","TOP DAY","0040755",80,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",7,"고정수","Ko Jung Soo","065077",2.3,"R0~140","국OPEN",39,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,74.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (4%)","맑음",55,"478(+6)",11.4,"2세","암,수"
2,61.5,10,49,9,36.4,8,24.5,7,0,0,0,0,13.5,8,13.5,0,13.5,26,38.6,24.5,24.5,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,1,"1¼","영광의파티","YEONGGWANGUI PARTY","0040577",80,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",8,"변창덕","Byun Chang Duck",110048,9.7,"R0~140","국OPEN",34,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,75,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","건조 (4%)","맑음",55,"520(+10)",59.7,"2세","암,수"
2,62.1,11,49.8,11,37.8,11,25.1,11,0,0,0,0,13.4,7,13.4,0,13,25.3,37.3,24.7,25.1,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,9,"½","아델스톰","ADELE STROM","0040947",80,0,0,0,0,0,0,0,"리차드","Richard William Oliver","080592","부산경남","한국",9,"이종훈","Lee Jong Hun",105127,9,"R0~140","국OPEN",30,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,75.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","건조 (4%)","맑음",55,"483(-9)",68.2,"2세","암,수"
2,60.8,5,47.8,2,35.6,1,23.7,1,0,0,0,0,13.1,1,13.1,0,14.4,27.4,39.6,24.1,23.7,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,3,"¾","아임유어패션","I'M YOUR FASHON","0041412",80,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",10,"이원태","Lee Won Tae",105125,2.8,"R0~140","국OPEN",39,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,75.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (4%)","맑음",55,"498(+8)",19,"2세","암,수"
2,61.5,9,47.8,3,35.6,2,23.8,2,0,0,0,0,13.1,2,13.1,0,15.5,29.2,41.4,24,23.8,0,"별정A",4104000,2052000,684000,171000000,63000000,39000000,15000000,12000000,4,10,"동트자데이","DONGTEUJA DAY","0041104",80,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",11,"김태권","Kim Tae Gwon",112044,1.9,"R0~140","국OPEN",41,20191027,"일요일",1200,"브리더스컵 부경 예선(L)",5,77,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","건조 (4%)","맑음",55,"455(-2)",7.9,"2세","암,수"
3,101.8,3,89.3,5,76,5,63,5,37.6,5,0,0,13.3,4,13.3,0,12.8,25.3,38.6,26.3,25.4,24.3,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,10,"-","미스터어플릿","MR. AFLEET","0039547",80,0,0,0,0,0,0,0,"프랑소와","Francois Morne Herholdt","080590","부산경남","한국",1,"정영식","Jeong Young Sik",104154,1,"R1~80","2등급",70,20191027,"일요일",1800,"일반",6,114.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","건조 (4%)","맑음",55,"498()",1.3,"연령오픈",
4,101.6,1,89,1,75.9,4,62.9,4,37.6,4,0,0,13.4,5,13.4,0,13,25.6,38.7,26.1,25.3,24.2,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,2,"머리","스마트프린스","SMART PRINCE","0040077",80,0,0,0,0,0,0,0,"김태경","Kim Tae Kyung","080296","부산경남","일본",2,"김갑수","Kim Gab Soo",104146,1.7,"R1~80","2등급",77,20191027,"일요일",1800,"일반",6,114.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (4%)","맑음",57,"485(-5)",8,"연령오픈",
5,101.6,2,89,2,75.7,1,62.7,1,37.3,1,0,0,13.2,1,13.2,0,13.4,26,39.3,26.3,25.4,24.1,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,1,2,"두바이특급","DUBAI TEUKGEUP","0039834",80,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","호주",3,"남지수","Nam Ji Soo",112285,3.7,"R1~80","2등급",66,20191027,"일요일",1800,"일반",6,115,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","건조 (4%)","맑음",54,"468(-2)",19.3,"연령오픈",
7,102.3,6,89.6,6,76.2,6,63.2,6,38,7,0,0,13.9,8,13.9,0,13.1,25.8,39.2,26.4,25.2,24.1,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,8,"2½","[서울]자이언트홀드","GIANT HOLD","0034497",80,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","미국",4,"최상일","Choi Sang Il",105113,8.9,"R1~80","2등급",66,20191027,"일요일",1800,"일반",6,115.4,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","건조 (4%)","맑음",54,"496()",86.8,"연령오픈",
5,102,4,89.2,3,75.8,2,62.8,2,37.4,2,0,0,13.2,2,13.2,0,13.5,26.3,39.7,26.4,25.4,24.2,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,6,"½","메이킹승리","MAKING SEUNGNI","0035688",80,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",5,"태희종합건설","Tae Hee Construction",105151,2.9,"R1~80","2등급",77,20191027,"일요일",1800,"일반",6,115.5,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","건조 (4%)","맑음",57,"452(-2)",21.9,"연령오픈",
3,102,5,89.2,4,75.8,3,62.8,3,37.4,3,0,0,13.2,3,13.2,0,13.5,26.3,39.7,26.4,25.4,24.2,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,11,"목","예스퍼펙트","YES PERFECT","0041714",80,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","미국",6,"정영광","Jung Young Kwang",104117,9.9,"R1~80","2등급",71,20191027,"일요일",1800,"일반",6,115.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (4%)","맑음",53,"465(+5)",63.2,"연령오픈",
5,102.8,7,89.9,7,76.5,8,63.4,8,38,8,0,0,13.5,6,13.5,0,13.6,26.5,39.9,26.5,25.4,24.5,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,4,5,"드림질주","DREAM JILJU","0035552",80,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",7,"김갑수","Kim Gab Soo",104146,3.4,"R1~80","2등급",71,20191027,"일요일",1800,"일반",6,116.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임금만","Lim Keum Man","070128","건조 (4%)","맑음",55,"474(-2)",18.6,"연령오픈",
4,102.9,8,89.9,8,76.6,9,63.5,9,38,9,0,0,13.9,9,13.9,0,13.9,26.9,40.2,26.4,25.5,24.1,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,9,"2½","예스파워","YES POWER","0037598",80,0,0,0,0,0,0,0,"리차드","Richard William Oliver","080592","부산경남","한국",8,"정영광","Jung Young Kwang",104117,2.7,"R1~80","2등급",71,20191027,"일요일",1800,"일반",6,116.8,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","건조 (4%)","맑음",55,"492(-1)",15,"연령오픈",
5,103.3,9,90.1,9,76.4,7,63.3,7,37.8,6,0,0,13.5,7,13.5,0,13.8,27,40.7,26.8,25.5,24.3,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,5,"1¾","모닝코리아","MORNING KOREA","0038155",80,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","미국",9,"김중길","Kim Jung Gil",105057,3.5,"R1~80","2등급",73,20191027,"일요일",1800,"일반",6,117.1,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","건조 (4%)","맑음",56,"513(-2)",34.1,"연령오픈",
7,103.8,11,90.9,11,77.2,12,64.1,12,39,12,0,0,14.9,11,14.9,0,13.4,26.3,40,26.8,25.1,24.1,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,7,"½","아이언트레인","IRON TRAIN","0034614",80,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","미국",10,"김진영a","Kim Jin Young A",105040,4.8,"R1~80","2등급",77,20191027,"일요일",1800,"일반",6,117.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","건조 (4%)","맑음",57,"524(-3)",31,"연령오픈",
5,103.6,10,90.4,10,76.9,10,63.7,10,38.3,10,0,0,14.1,10,14.1,0,13.7,26.9,40.4,26.7,25.4,24.2,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,12,"½","정상코리아","JEONGSANG KOREA","0038154",80,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","미국",11,"장길순","Jang Gil Soon",105045,21.4,"R1~80","2등급",69,20191027,"일요일",1800,"일반",6,117.3,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"이정표","Lee Jung Pyo","070132","건조 (4%)","맑음",55,"468(-5)",106.8,"연령오픈",
5,104.7,12,91.2,12,77.2,11,64.1,11,39,11,0,0,15,12,15,0,13.9,27.4,41.4,27.1,25.1,24,"별정B",0,0,0,51300000,18900000,11700000,4500000,3600000,3,8,"로열하트","ROYAL HEART","0035836",80,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",12,"범한산업","Bumhan Industries Co.",106114,7.6,"R1~80","2등급",70,20191027,"일요일",1800,"일반",6,118.6,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","건조 (4%)","맑음",55,"483(-11)",63.3,"연령오픈",
2,47.7,1,35.6,1,24.2,1,0,0,0,0,0,0,13.3,1,13.3,0,13.5,25.6,37,22.3,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,10,"-","아델스파이크","ADELE SPIKE","0040709",79,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",1,"이장현","Lee Jang Hyun",117004,2.6,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,61.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","양호 (6%)","맑음",53,"495(-6)",12.9,"2세",
2,47.8,2,36,2,24.6,2,0,0,0,0,0,0,13.6,5,13.6,0,13.4,25.2,36.6,22.4,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,3,"목","전설의펀치","JEONSEOLUI PUNCH","0040694",79,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",2,"무지개렌트카","Moojigae Rentcar",118030,1,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,61.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"울즐리","Peter Wolsley","070156","양호 (6%)","맑음",55,"484(-1)",1.7,"2세",
2,49,3,36.6,3,24.7,3,0,0,0,0,0,0,13.5,3,13.5,0,13.5,25.9,37.8,23.1,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,7,8,"스파이스캔디","SPICE CANDY","0040893",79,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",3,"정영식","Jeong Young Sik",104154,1.2,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,62.5,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","양호 (6%)","맑음",53,"448(-27)",3.2,"2세",
2,49.6,5,37.4,8,25.5,9,0,0,0,0,0,0,14.1,10,14.1,0,13.2,25.4,37.3,23.3,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,2,"1¾","톱오브더걸","TOP OF THE GIRL","0040474",79,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","한국",4,"임교철","Lim Kyo Chul",114038,3.8,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,62.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","양호 (6%)","맑음",53,"479(-4)",28.5,"2세",
2,49.7,6,37.1,6,25.1,6,0,0,0,0,0,0,13.8,6,13.8,0,13.4,26,38,23.3,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,5,"1¾","톱스카이","TOP SKY","0040767",79,0,0,0,0,0,0,0,"김현중","Kim Hyun Joong","080501","부산경남","한국",5,"강호남","Kang Ho Nam",119001,7.3,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,63.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","양호 (6%)","맑음",55,"463(-8)",83.9,"2세",
2,49.5,4,36.7,4,24.8,5,0,0,0,0,0,0,13.5,4,13.5,0,13.7,26.5,38.4,23.2,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,12,"목","패밀리댄서","FAMILY DANCER","0041454",79,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",6,"홍종운","Hong Jong Un",111002,13,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,63.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","양호 (6%)","맑음",53,"509(-10)",98.6,"2세",
2,49.8,7,37.5,9,25.3,8,0,0,0,0,0,0,13.8,7,13.8,0,13.4,25.7,37.9,23.7,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,6,"머리","다이나믹러시","DYNAMIC RUSH","0041410",79,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",7,"이원태","Lee Won Tae",105125,41.9,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,63.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김보경","KIM BO KYUNG","070195","양호 (6%)","맑음",53,"515(+10)",522.6,"2세",
2,50.1,10,37.7,10,25.6,10,0,0,0,0,0,0,13.9,9,13.9,0,13.4,25.8,37.9,23.8,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,8,2,"제주의별","JEJUI BYEOL","0041422",79,0,0,0,0,0,0,0,"유현명","You Hyun Myung","080376","부산경남","한국",8,"서귀포시축협","Seogwipo Chukhyup",105081,11,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,63.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"윤영훈","Youn Young Hun","070133","양호 (6%)","맑음",55,"465(+3)",247.8,"2세",
2,50,9,37.1,5,24.8,4,0,0,0,0,0,0,13.5,2,13.5,0,13.7,26.6,38.9,23.6,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,4,"¾","이글스타","EAGLE STAR","0040730",79,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",9,"부수선","Boo Soo Sun",118013,3.7,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,63.7,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","양호 (6%)","맑음",55,"449(+2)",13.4,"2세",
2,50,8,37.2,7,25.2,7,0,0,0,0,0,0,13.9,8,13.9,0,13.7,26.5,38.5,23.3,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,1,"목","퀸오브더퀸","QUEEN OF THE QUEEN","0041409",79,0,0,0,0,0,0,0,"김도현","Kim Do Hyun","080381","부산경남","한국",10,"김선식","Kim Sun Sik",106017,1.6,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,63.7,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","양호 (6%)","맑음",53,"506(-4)",7.7,"2세",
2,51.4,11,38.6,11,26.4,11,0,0,0,0,0,0,14.7,11,14.7,0,13.8,26.6,38.8,23.9,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,11,8,"호승스타","HOSEUNG STAR","0040688",79,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",11,"이성님","Lee Sung Nim",104121,39.4,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,65.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","양호 (6%)","맑음",55,"475(-8)",554.4,"2세",
2,51.8,12,39,12,26.7,12,0,0,0,0,0,0,15,12,15,0,13.7,26.5,38.8,24,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,9,2,"로열캐슬","ROYAL CASTLE","0041200",79,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",12,"김흥보","Kim Heung Bo",104118,33.5,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",1,65.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"조용배","Cho Yong Bae","070137","양호 (6%)","맑음",55,"465(+7)",119.2,"2세",
2,48.6,1,36.3,1,24.5,1,0,0,0,0,0,0,13.6,3,13.6,0,13.1,25.4,37.2,22.7,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,1,"-","최강터치","CHOEGANG TOUCH","0040975",79,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",1,"전종섭","Jeon Chong Sup",105008,1.1,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",2,61.7,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"문제복","MUN JE BOK","070140","양호 (6%)","맑음",53,"456(-3)",1.8,"연령오픈","암"
3,48.8,2,36.5,2,24.7,3,0,0,0,0,0,0,13.5,2,13.5,0,13.3,25.6,37.4,23,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,8,"2½","난산여제","NANSAN YEOJE","0038560",79,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",2,"유효일","Yu Hyo Il",106178,1.1,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",2,62.1,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"최기홍","Choi Ki Hong","070129","양호 (6%)","맑음",54,"472(+2)",2.6,"연령오픈","암"
3,49.7,3,37.1,5,25.2,6,0,0,0,0,0,0,14.1,8,14.1,0,13.3,25.9,37.8,23,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,5,5,"맥스파워","MAX POWER","0039574",79,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",3,"범한산업","Bumhan Industries Co.",106114,2.9,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",2,63,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (6%)","맑음",52,"491()",19.2,"연령오픈","암"
3,49.7,4,37,4,24.9,4,0,0,0,0,0,0,13.7,4,13.7,0,13.4,26.1,38.2,23.3,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,4,"머리","뷰티플코리아","BEAUTIFUL KOREA","0038654",79,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",4,"신윤경","Shin Yoon Gyeong",112292,2.7,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",2,63.1,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김병학","Kim Byung Hak","070121","양호 (6%)","맑음",54,"421(-2)",25.3,"연령오픈","암"
2,50.3,7,37.7,8,25.7,9,0,0,0,0,0,0,14.3,9,14.3,0,13,25.6,37.6,23.4,0,0,"별정A",0,0,0,22800000,8400000,5200000,2000000,1600000,10,"1¼","미녀검객","MINYEO GEOMGAEK","0041511",79,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","한국",5,"허도행","Heo Do Haeng",104127,7.7,"R0~0","국6등급",0,20191025,"금요일",1000,"일반",2,63.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","양호 (6%)","맑음",53,"462(-4)",78.8,"연령오픈","암"
